hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
City Hotel,1,305,2017,May,21,24,0,2,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,99,0,1,Canceled,2/3/2017
City Hotel,1,44,2017,June,24,11,2,1,2,0,0,SC,RUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,120,0,1,Canceled,28-04-2017
City Hotel,0,69,2017,April,16,21,2,2,2,0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,126,0,1,Check-Out,25-04-2017
City Hotel,0,106,2017,August,31,3,1,3,3,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,9,NULL,0,Transient,226,1,0,Check-Out,7/8/2017
City Hotel,1,629,2017,March,13,30,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,62,0,0,Canceled,21-10-2015
City Hotel,1,140,2017,April,17,28,2,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,119,NULL,0,Transient-Party,130,0,0,Canceled,20-03-2017
City Hotel,0,0,2017,April,17,29,1,1,3,0,0,BB,AGO,Direct,Direct,0,0,0,D,D,2,No Deposit,NULL,NULL,0,Transient,135,0,0,Check-Out,1/5/2017
Resort Hotel,1,46,2017,April,14,8,2,5,2,2,0,BB,HUN,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,153.57,0,0,Canceled,23-02-2017
City Hotel,0,53,2017,April,17,28,0,1,2,1,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,144,0,1,Check-Out,29-04-2017
Resort Hotel,1,26,2017,April,16,20,0,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,115,0,1,Canceled,25-03-2017
City Hotel,0,183,2017,May,20,19,2,3,1,0,0,BB,SWE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,139.5,0,2,Check-Out,24-05-2017
Resort Hotel,0,137,2017,May,22,30,0,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient-Party,108.33,0,0,Check-Out,2/6/2017
City Hotel,1,111,2017,July,26,1,2,2,2,0,0,BB,TWN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,135,0,0,Canceled,22-03-2017
City Hotel,0,18,2017,March,12,20,1,0,1,0,0,BB,SWE,Direct,Direct,0,0,0,D,E,0,No Deposit,NULL,NULL,0,Transient,95,0,0,Check-Out,21-03-2017
City Hotel,1,93,2017,May,20,19,2,2,2,0,0,SC,AUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,126,0,0,Canceled,19-02-2017
City Hotel,1,99,2017,July,31,31,2,5,2,0,0,SC,UKR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,125,0,1,Canceled,3/7/2017
Resort Hotel,0,188,2017,August,31,5,2,6,2,0,0,HB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,212,0,2,Check-Out,13-08-2017
Resort Hotel,0,74,2017,May,20,14,3,5,2,0,0,SC,GBR,Offline TA/TO,TA/TO,0,0,0,D,I,1,No Deposit,243,NULL,0,Contract,0,0,2,Check-Out,22-05-2017
Resort Hotel,1,198,2017,August,34,24,1,3,2,2,0,BB,IRL,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,240,NULL,0,Transient,200,0,0,Canceled,8/2/2017
City Hotel,0,7,2017,July,28,12,2,4,2,0,0,SC,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,126,0,1,Check-Out,18-07-2017
City Hotel,1,134,2017,February,8,25,0,1,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,30,NULL,0,Transient-Party,75,0,0,No-Show,25-02-2017
City Hotel,1,184,2017,May,22,28,2,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,19,NULL,0,Transient,130,0,0,Canceled,25-11-2016
Resort Hotel,0,2,2017,June,24,16,1,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,250,NULL,0,Transient,135,0,0,Check-Out,19-06-2017
Resort Hotel,1,238,2017,February,6,10,0,2,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,155,NULL,0,Transient,54,0,0,Canceled,15-12-2016
City Hotel,0,212,2017,June,24,16,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,117,0,1,Check-Out,18-06-2017
City Hotel,1,193,2017,May,20,15,1,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,58,NULL,14,Transient,96.4,0,0,Canceled,17-11-2016
City Hotel,0,183,2017,May,20,19,2,3,1,0,0,BB,SWE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,139.5,0,2,Check-Out,24-05-2017
City Hotel,1,51,2017,June,25,21,0,4,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,135,0,1,Canceled,2/6/2017
City Hotel,1,178,2017,June,23,9,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,86,NULL,0,Transient,130,0,0,Canceled,13-12-2016
City Hotel,0,63,2017,March,13,29,0,4,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28,NULL,0,Transient,75,0,0,Check-Out,2/4/2017
Resort Hotel,0,176,2017,July,27,6,2,5,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,147,NULL,0,Transient,93.54,0,0,Check-Out,13-07-2017
City Hotel,1,164,2017,April,18,30,2,2,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,99,0,1,Canceled,20-03-2017
Resort Hotel,0,121,2017,August,31,5,2,3,2,0,0,BB,GEO,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient-Party,239,0,1,Check-Out,########
Resort Hotel,0,6,2017,April,15,14,0,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,130,0,1,Check-Out,16-04-2017
City Hotel,1,99,2017,April,17,23,2,2,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,108,0,0,Canceled,14-01-2017
Resort Hotel,1,167,2017,June,24,11,2,3,1,0,0,BB,RUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,101,0,2,Canceled,7/2/2017
